"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","stage","reference","specificity","n_donors","donors_positive","donor_support","median_donor_effect"
0.641963216331515,0.447635588145263,0.11,0.1,1,"TMEM131L","migrating","identity+mature",0.01,NA,NA,NA,NA
0.644235871344916,0.309812372280304,0.356,0.351,1,"SLC30A9","migrating","identity+mature",0.005,NA,NA,NA,NA
0.646174683513184,0.30875111939484,0.144,0.132,1,"TFIP11","migrating","identity+mature",0.012,NA,NA,NA,NA
0.646501668916644,0.404003047914445,0.246,0.239,1,"RLIM","migrating","identity+mature",0.00700000000000001,NA,NA,NA,NA
0.647041396112759,0.265997983201384,0.11,0.096,1,"KMT2D","migrating","identity+mature",0.014,NA,NA,NA,NA
0.647442560725152,0.527774422917706,0.11,0.098,1,"TARBP1","migrating","identity+mature",0.012,NA,NA,NA,NA
0.647487315706478,0.27755986962351,0.186,0.173,1,"MED23","migrating","identity+mature",0.013,NA,NA,NA,NA
0.648068503043435,0.375329413245744,0.161,0.152,1,"PIGQ","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.648366832097465,0.253216281880038,0.305,0.297,1,"GPANK1","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.651131022745063,0.392194917646611,0.11,0.096,1,"ATL2","migrating","identity+mature",0.014,NA,NA,NA,NA
0.651666439136075,0.283946599242079,0.322,0.325,1,"PIGX","migrating","identity+mature",-0.003,NA,NA,NA,NA
0.653200662657347,0.304497284119764,0.127,0.15,1,"FKBP11","migrating","identity+mature",-0.023,NA,NA,NA,NA
0.654799863054586,0.324141952218228,0.169,0.156,1,"MICAL3","migrating","identity+mature",0.013,NA,NA,NA,NA
0.655536047707975,0.402756657126489,0.169,0.16,1,"NMT2","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.655578388018298,0.374639134368946,0.11,0.098,1,"ANKRD16","migrating","identity+mature",0.012,NA,NA,NA,NA
0.65643198621799,0.405062690127772,0.229,0.221,1,"SPTBN2","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.658617952039429,0.499641841953151,0.085,0.1,1,"SLC25A17","migrating","identity+mature",-0.015,NA,NA,NA,NA
0.662699056766766,0.366289471804627,0.127,0.115,1,"ALMS1","migrating","identity+mature",0.012,NA,NA,NA,NA
0.663010263282175,0.324956139094176,0.11,0.098,1,"DCPS","migrating","identity+mature",0.012,NA,NA,NA,NA
0.664216998522153,0.256167612689778,0.542,0.555,1,"ZNF358","migrating","identity+mature",-0.013,NA,NA,NA,NA
0.665784240861499,0.333705132074277,0.28,0.275,1,"DECR1","migrating","identity+mature",0.005,NA,NA,NA,NA
0.666089054464556,0.495801439781929,0.178,0.167,1,"LYSMD1","migrating","identity+mature",0.011,NA,NA,NA,NA
0.66623952274858,0.6009665801,0.127,0.119,1,"FEM1A","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.666995144954903,0.277215276285343,0.212,0.2,1,"PDS5A","migrating","identity+mature",0.012,NA,NA,NA,NA
0.667024416172843,0.398113050838065,0.102,0.089,1,"TOX","migrating","identity+mature",0.013,NA,NA,NA,NA
0.668583641635468,0.45966885729455,0.102,0.091,1,"ABHD6","migrating","identity+mature",0.011,NA,NA,NA,NA
0.669592023716177,0.283295303627624,0.246,0.236,1,"ZNF787","migrating","identity+mature",0.01,NA,NA,NA,NA
0.669924136257444,0.666923679499539,0.119,0.139,1,"SMPD4","migrating","identity+mature",-0.02,NA,NA,NA,NA
0.670055515693812,0.471160938911228,0.203,0.197,1,"KBTBD4","migrating","identity+mature",0.006,NA,NA,NA,NA
0.670100181153351,0.278063194111545,0.288,0.33,1,"CLIC1","migrating","identity+mature",-0.042,NA,NA,NA,NA
0.67081989829405,0.270562215839917,0.161,0.148,1,"BRPF3","migrating","identity+mature",0.013,NA,NA,NA,NA
0.6714902537692,0.25574630701526,0.186,0.173,1,"AC026979.2","migrating","identity+mature",0.013,NA,NA,NA,NA
0.671813586506775,0.407986593346455,0.11,0.1,1,"ALDH18A1","migrating","identity+mature",0.01,NA,NA,NA,NA
0.671918635092257,0.402866248745385,0.212,0.206,1,"NR2C1","migrating","identity+mature",0.006,NA,NA,NA,NA
0.672074727951331,0.332134052466361,0.161,0.148,1,"CTDSP2","migrating","identity+mature",0.013,NA,NA,NA,NA
0.673360632487898,0.584844300881315,0.119,0.109,1,"STT3A","migrating","identity+mature",0.01,NA,NA,NA,NA
0.673370878904686,0.268796540365386,0.297,0.334,1,"SPECC1","migrating","identity+mature",-0.037,NA,NA,NA,NA
0.674350193326156,0.343846179084747,0.144,0.132,1,"RIPOR1","migrating","identity+mature",0.012,NA,NA,NA,NA
0.676742147514382,0.331810031549421,0.22,0.212,1,"GNL1","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.676750091054373,0.267826685438829,0.297,0.291,1,"TP53RK","migrating","identity+mature",0.006,NA,NA,NA,NA
0.677784769515551,0.410224131718991,0.195,0.186,1,"DYNC2H1","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.681922843505306,0.3543749629328,0.246,0.236,1,"GNG8","migrating","identity+mature",0.01,NA,NA,NA,NA
0.682721668421462,0.317714355382126,0.229,0.219,1,"PUM2","migrating","identity+mature",0.01,NA,NA,NA,NA
0.683816082379708,0.308163732021567,0.331,0.317,1,"KIAA1551","migrating","identity+mature",0.014,NA,NA,NA,NA
0.68572886806779,0.80267927124825,0.11,0.102,1,"SOCS2","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.686674710414286,0.25929291309449,0.178,0.169,1,"ZMYM3","migrating","identity+mature",0.00899999999999998,NA,NA,NA,NA
0.687339511194201,0.296500179698026,0.186,0.174,1,"AK9","migrating","identity+mature",0.012,NA,NA,NA,NA
0.68807862426946,0.258624653838953,0.093,0.109,1,"WASHC2A","migrating","identity+mature",-0.016,NA,NA,NA,NA
0.690235510229246,0.370934498026264,0.297,0.293,1,"ZNF605","migrating","identity+mature",0.004,NA,NA,NA,NA
0.690283071313133,0.346331610486514,0.136,0.124,1,"PLCG2","migrating","identity+mature",0.012,NA,NA,NA,NA
0.690662067560326,0.272825638719142,0.161,0.15,1,"TMEM68","migrating","identity+mature",0.011,NA,NA,NA,NA
0.690844624993861,0.442341803501836,0.169,0.161,1,"TTC21B","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.694284574994748,0.499749469954524,0.144,0.132,1,"HS2ST1","migrating","identity+mature",0.012,NA,NA,NA,NA
0.697529708624267,0.487819080881893,0.127,0.119,1,"SLC25A26","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.698021241925656,0.497186835765411,0.144,0.134,1,"MYO9B","migrating","identity+mature",0.00999999999999998,NA,NA,NA,NA
0.69845661460385,0.297221539029163,0.169,0.158,1,"KCNH8","migrating","identity+mature",0.011,NA,NA,NA,NA
0.703020237722723,0.374677173089867,0.169,0.163,1,"CASP2","migrating","identity+mature",0.006,NA,NA,NA,NA
0.703720854592174,0.322184807694698,0.254,0.247,1,"PLEKHA1","migrating","identity+mature",0.00700000000000001,NA,NA,NA,NA
0.705497470424748,0.284379275815507,0.254,0.25,1,"C12orf43","migrating","identity+mature",0.004,NA,NA,NA,NA
0.706198452143386,0.40005796950431,0.161,0.15,1,"LATS1","migrating","identity+mature",0.011,NA,NA,NA,NA
0.707333972886082,0.256677889548614,0.28,0.276,1,"PRRT2","migrating","identity+mature",0.004,NA,NA,NA,NA
0.707363193726113,0.267755374752241,0.144,0.137,1,"PTBP1","migrating","identity+mature",0.00699999999999998,NA,NA,NA,NA
0.707366168497728,0.564449210521099,0.161,0.152,1,"ZSCAN30","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.70737339368063,0.32781081261464,0.127,0.119,1,"DNPH1","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.707527753841804,0.336567604770247,0.136,0.126,1,"PHYKPL","migrating","identity+mature",0.01,NA,NA,NA,NA
0.708024003922885,0.262968738993154,0.331,0.33,1,"YIF1A","migrating","identity+mature",0.001,NA,NA,NA,NA
0.708956567678652,0.755566407886193,0.11,0.102,1,"PRTFDC1","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.709135705323922,0.368575635134926,0.203,0.2,1,"EIF4ENIF1","migrating","identity+mature",0.003,NA,NA,NA,NA
0.709225199286315,0.294065787088371,0.102,0.117,1,"SHROOM2","migrating","identity+mature",-0.015,NA,NA,NA,NA
0.709337383485611,0.315183471951576,0.246,0.241,1,"CEP63","migrating","identity+mature",0.005,NA,NA,NA,NA
0.709827247106346,0.303398203097493,0.085,0.1,1,"RTL10","migrating","identity+mature",-0.015,NA,NA,NA,NA
0.7120618024717,0.28801534260365,0.144,0.134,1,"PHC3","migrating","identity+mature",0.00999999999999998,NA,NA,NA,NA
0.713534546923148,0.274965818067686,0.322,0.31,1,"SSH2","migrating","identity+mature",0.012,NA,NA,NA,NA
0.715088287156615,0.345298966503521,0.11,0.1,1,"SCUBE1","migrating","identity+mature",0.01,NA,NA,NA,NA
0.71516422499852,0.308854557166206,0.322,0.36,1,"RSRC1","migrating","identity+mature",-0.038,NA,NA,NA,NA
0.715787778983645,0.310241677153594,0.169,0.165,1,"CNTRL","migrating","identity+mature",0.004,NA,NA,NA,NA
0.715965095039914,0.397102102131361,0.246,0.232,1,"RASSF8-AS1","migrating","identity+mature",0.014,NA,NA,NA,NA
0.717049193527995,0.251931081316235,0.119,0.108,1,"STXBP3","migrating","identity+mature",0.011,NA,NA,NA,NA
0.718802151514204,0.466599625227606,0.102,0.095,1,"SLC8A2","migrating","identity+mature",0.00699999999999999,NA,NA,NA,NA
0.719734929790042,0.273466621734666,0.144,0.135,1,"CNOT10","migrating","identity+mature",0.00899999999999998,NA,NA,NA,NA
0.719902705064086,0.448440109420569,0.136,0.13,1,"CYB561A3","migrating","identity+mature",0.006,NA,NA,NA,NA
0.720528398713053,0.392143536230347,0.093,0.108,1,"SELENOM","migrating","identity+mature",-0.015,NA,NA,NA,NA
0.720884186206881,0.250359619929559,0.195,0.187,1,"EXOSC4","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.721344193933888,0.250678430034923,0.178,0.199,1,"KCTD13","migrating","identity+mature",-0.021,NA,NA,NA,NA
0.722010723750169,0.448069425272192,0.161,0.152,1,"EIF2B3","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.722104392385458,0.395289196873491,0.169,0.161,1,"KLC4","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.722906578733683,0.298033389576284,0.263,0.263,1,"NRM","migrating","identity+mature",0,NA,NA,NA,NA
0.723779929006141,0.47615027622431,0.229,0.223,1,"PCGF3","migrating","identity+mature",0.006,NA,NA,NA,NA
0.724008063215926,0.436342285680091,0.136,0.13,1,"ZKSCAN2","migrating","identity+mature",0.006,NA,NA,NA,NA
0.724756203278025,0.475712369076612,0.102,0.093,1,"FAM213B","migrating","identity+mature",0.00899999999999999,NA,NA,NA,NA
0.724780041374059,0.260460584584755,0.246,0.241,1,"DHRS4-AS1","migrating","identity+mature",0.005,NA,NA,NA,NA
0.725253271233018,0.269346884799913,0.237,0.226,1,"DCLRE1C","migrating","identity+mature",0.011,NA,NA,NA,NA
0.725310284598995,0.292624196257927,0.288,0.28,1,"CAPN2","migrating","identity+mature",0.00799999999999995,NA,NA,NA,NA
0.726578711266591,0.264258332486336,0.186,0.18,1,"SPNS1","migrating","identity+mature",0.006,NA,NA,NA,NA
0.728089786790853,0.313315517756621,0.161,0.152,1,"FTSJ1","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.728451471987773,0.445156245671035,0.11,0.104,1,"RANGRF","migrating","identity+mature",0.006,NA,NA,NA,NA
0.729839829027278,0.297476229544973,0.178,0.169,1,"FBH1","migrating","identity+mature",0.00899999999999998,NA,NA,NA,NA
0.730781726480279,0.328974310831387,0.153,0.147,1,"FAM193B","migrating","identity+mature",0.006,NA,NA,NA,NA
0.731362604543732,0.543315743748857,0.195,0.191,1,"PIP4K2A","migrating","identity+mature",0.004,NA,NA,NA,NA
0.732689072518238,0.259267992804221,0.119,0.109,1,"BORCS5","migrating","identity+mature",0.01,NA,NA,NA,NA
0.733406193668313,0.275944594277553,0.246,0.243,1,"SCRN3","migrating","identity+mature",0.003,NA,NA,NA,NA
0.736863624508205,0.296425858473249,0.153,0.145,1,"AC245452.1","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.737418493496261,0.287275122682483,0.144,0.137,1,"SLC16A14","migrating","identity+mature",0.00699999999999998,NA,NA,NA,NA
0.737456727065509,0.360222420272418,0.195,0.186,1,"ZNF516","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.738236457823058,0.35526145889902,0.119,0.109,1,"CHFR","migrating","identity+mature",0.01,NA,NA,NA,NA
0.739516947789682,0.43746077129315,0.229,0.223,1,"IMPA1","migrating","identity+mature",0.006,NA,NA,NA,NA
0.739916617149345,0.405127955904712,0.237,0.237,1,"ASH2L","migrating","identity+mature",0,NA,NA,NA,NA
0.740863343993303,0.261426666941834,0.102,0.095,1,"DNAJC3","migrating","identity+mature",0.00699999999999999,NA,NA,NA,NA
0.741527131763047,0.291896700995677,0.178,0.171,1,"ST6GAL1","migrating","identity+mature",0.00699999999999998,NA,NA,NA,NA
0.744297025558114,0.339979784566055,0.144,0.139,1,"WDR25","migrating","identity+mature",0.00499999999999998,NA,NA,NA,NA
0.744664675890877,0.461295359211458,0.195,0.195,1,"IRS2","migrating","identity+mature",0,NA,NA,NA,NA
0.744910948633735,0.397704607304236,0.119,0.111,1,"KLHL2","migrating","identity+mature",0.00799999999999999,NA,NA,NA,NA
0.744997649931568,0.322989055918418,0.136,0.13,1,"DYRK4","migrating","identity+mature",0.006,NA,NA,NA,NA
0.746246014829782,0.430473508607914,0.169,0.165,1,"SPPL2B","migrating","identity+mature",0.004,NA,NA,NA,NA
0.746614978838097,0.365582823581736,0.254,0.263,1,"SCRT1","migrating","identity+mature",-0.00900000000000001,NA,NA,NA,NA
0.747865913486288,0.293544383316448,0.102,0.115,1,"AC240274.1","migrating","identity+mature",-0.013,NA,NA,NA,NA
0.751596626938284,0.57190772680609,0.093,0.106,1,"PLAGL1","migrating","identity+mature",-0.013,NA,NA,NA,NA
0.752268531624253,0.335344134188516,0.136,0.13,1,"CRLF3","migrating","identity+mature",0.006,NA,NA,NA,NA
0.753444637574358,0.318211925712973,0.102,0.093,1,"KIAA0753","migrating","identity+mature",0.00899999999999999,NA,NA,NA,NA
0.75467337470556,0.344641465818749,0.093,0.106,1,"PFKL","migrating","identity+mature",-0.013,NA,NA,NA,NA
0.755688479355716,0.646956393251618,0.186,0.182,1,"PURG","migrating","identity+mature",0.004,NA,NA,NA,NA
0.756915150698447,0.555417804574122,0.136,0.132,1,"PLEKHH3","migrating","identity+mature",0.004,NA,NA,NA,NA
0.762382197171217,0.44250925958085,0.11,0.102,1,"MAN1B1","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.764738644314698,0.402240920916143,0.102,0.095,1,"HOMER2","migrating","identity+mature",0.00699999999999999,NA,NA,NA,NA
0.765226534362136,0.271567833522038,0.246,0.241,1,"AFTPH","migrating","identity+mature",0.005,NA,NA,NA,NA
0.765798076443079,0.561336292601287,0.093,0.108,1,"CCDC191","migrating","identity+mature",-0.015,NA,NA,NA,NA
0.767273883287304,0.298185266602607,0.178,0.174,1,"BCDIN3D","migrating","identity+mature",0.004,NA,NA,NA,NA
0.768111473764971,0.257451223635477,0.28,0.289,1,"DNAAF4","migrating","identity+mature",-0.00899999999999995,NA,NA,NA,NA
0.770184437023248,0.261703113878676,0.356,0.364,1,"GALNT11","migrating","identity+mature",-0.00800000000000001,NA,NA,NA,NA
0.770330044508021,0.314945124866529,0.195,0.186,1,"PHTF2","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.773061855907435,0.263785883144874,0.161,0.152,1,"WDFY2","migrating","identity+mature",0.00900000000000001,NA,NA,NA,NA
0.776658747757324,0.294501660067665,0.169,0.167,1,"GDAP2","migrating","identity+mature",0.002,NA,NA,NA,NA
0.776754055164376,0.305902388547604,0.212,0.208,1,"TNPO2","migrating","identity+mature",0.004,NA,NA,NA,NA
0.777499738985317,0.479169364853657,0.102,0.096,1,"SPRED1","migrating","identity+mature",0.00599999999999999,NA,NA,NA,NA
0.777941450291837,0.295266869647506,0.263,0.263,1,"DCUN1D4","migrating","identity+mature",0,NA,NA,NA,NA
0.779108662001544,0.407528617532242,0.153,0.15,1,"ZNF382","migrating","identity+mature",0.003,NA,NA,NA,NA
0.781576912119736,0.361781830080377,0.153,0.147,1,"ANO10","migrating","identity+mature",0.006,NA,NA,NA,NA
0.781586953346698,0.296803260320023,0.102,0.095,1,"MTG2","migrating","identity+mature",0.00699999999999999,NA,NA,NA,NA
0.783846412332415,0.432289202510491,0.119,0.115,1,"RPF2","migrating","identity+mature",0.00399999999999999,NA,NA,NA,NA
0.784297065774801,0.36821608449119,0.11,0.104,1,"KAT14","migrating","identity+mature",0.006,NA,NA,NA,NA
0.785354982775839,0.295000974154303,0.169,0.165,1,"MED24","migrating","identity+mature",0.004,NA,NA,NA,NA
0.786221192194013,0.510184824098305,0.322,0.347,1,"SLC25A29","migrating","identity+mature",-0.025,NA,NA,NA,NA
0.788010604120826,0.255284722931856,0.136,0.148,1,"PUS7L","migrating","identity+mature",-0.012,NA,NA,NA,NA
0.788393407412549,0.261740285361328,0.127,0.141,1,"POLR2M","migrating","identity+mature",-0.014,NA,NA,NA,NA
0.789170417685951,0.371279749659292,0.169,0.165,1,"C12orf4","migrating","identity+mature",0.004,NA,NA,NA,NA
0.789301513656006,0.411717313844721,0.144,0.158,1,"TBCD","migrating","identity+mature",-0.014,NA,NA,NA,NA
0.789779833387392,0.55683636696152,0.119,0.115,1,"TSHZ3","migrating","identity+mature",0.00399999999999999,NA,NA,NA,NA
0.791128502515742,0.486693846555175,0.161,0.16,1,"PSMA6","migrating","identity+mature",0.001,NA,NA,NA,NA
0.791566699315029,0.554980373335717,0.119,0.113,1,"ADGRA3","migrating","identity+mature",0.00599999999999999,NA,NA,NA,NA
0.792720518596492,0.388076768672877,0.153,0.165,1,"SENP1","migrating","identity+mature",-0.012,NA,NA,NA,NA
0.793781604319302,0.301620679573231,0.254,0.286,1,"ZNF655","migrating","identity+mature",-0.032,NA,NA,NA,NA
0.79437786618416,0.399773662511713,0.161,0.156,1,"B3GAT2","migrating","identity+mature",0.005,NA,NA,NA,NA
0.794508982952267,0.366238156569369,0.161,0.161,1,"LMBR1","migrating","identity+mature",0,NA,NA,NA,NA
0.797519502261533,0.51816558045968,0.102,0.096,1,"C11orf80","migrating","identity+mature",0.00599999999999999,NA,NA,NA,NA
0.797657190793896,0.267460816892538,0.297,0.328,1,"ADGRL1","migrating","identity+mature",-0.031,NA,NA,NA,NA
0.798764590474672,0.292311342195383,0.161,0.158,1,"CHMP7","migrating","identity+mature",0.003,NA,NA,NA,NA
0.800160792195672,0.251466437430016,0.195,0.217,1,"IGF2R","migrating","identity+mature",-0.022,NA,NA,NA,NA
0.801722150809297,0.349394066022566,0.169,0.161,1,"C5orf49","migrating","identity+mature",0.00800000000000001,NA,NA,NA,NA
0.801818276540621,0.427741064590968,0.161,0.16,1,"TRAPPC11","migrating","identity+mature",0.001,NA,NA,NA,NA
0.802140528930388,0.35465830939659,0.11,0.104,1,"USP38","migrating","identity+mature",0.006,NA,NA,NA,NA
0.804315713104782,0.323818305587348,0.178,0.176,1,"MED17","migrating","identity+mature",0.002,NA,NA,NA,NA
0.804565528818185,0.296816521403013,0.144,0.137,1,"LINC01006","migrating","identity+mature",0.00699999999999998,NA,NA,NA,NA
0.805817969497842,0.432126700383634,0.153,0.148,1,"WDFY1","migrating","identity+mature",0.005,NA,NA,NA,NA
0.806086405807094,0.403387133043288,0.11,0.106,1,"FCHO2","migrating","identity+mature",0.004,NA,NA,NA,NA
0.807519277889308,0.42119873724998,0.136,0.132,1,"VPS39","migrating","identity+mature",0.004,NA,NA,NA,NA
0.811244722418058,0.289034668744607,0.169,0.189,1,"CEP104","migrating","identity+mature",-0.02,NA,NA,NA,NA
0.812272450668193,0.260143651148736,0.11,0.104,1,"HDAC7","migrating","identity+mature",0.006,NA,NA,NA,NA
0.812421155428556,0.315764932871687,0.102,0.096,1,"TMEM159","migrating","identity+mature",0.00599999999999999,NA,NA,NA,NA
0.813632466643319,0.287410393641034,0.102,0.096,1,"TYW3","migrating","identity+mature",0.00599999999999999,NA,NA,NA,NA
0.814308547157387,0.361968973070292,0.11,0.119,1,"CEP44","migrating","identity+mature",-0.00899999999999999,NA,NA,NA,NA
0.814586446608488,0.374943524544449,0.127,0.141,1,"WDR77","migrating","identity+mature",-0.014,NA,NA,NA,NA
0.818286198041267,0.334492362090363,0.119,0.111,1,"ZNF346","migrating","identity+mature",0.00799999999999999,NA,NA,NA,NA
0.818742022821227,0.263862840206655,0.127,0.141,1,"CDIP1","migrating","identity+mature",-0.014,NA,NA,NA,NA
0.82045503746872,0.283118330789538,0.263,0.26,1,"GNG5","migrating","identity+mature",0.003,NA,NA,NA,NA
0.820821622352382,0.343314365880379,0.186,0.204,1,"ABHD17B","migrating","identity+mature",-0.018,NA,NA,NA,NA
0.82087030674998,0.28480904813878,0.11,0.104,1,"MCCC1","migrating","identity+mature",0.006,NA,NA,NA,NA
0.821634684605015,0.564891954118695,0.11,0.121,1,"LRRC73","migrating","identity+mature",-0.011,NA,NA,NA,NA
0.823597788509529,0.433197233112453,0.161,0.158,1,"USB1","migrating","identity+mature",0.003,NA,NA,NA,NA
0.82822620748419,0.34287894072415,0.169,0.167,1,"TPRG1L","migrating","identity+mature",0.002,NA,NA,NA,NA
0.828849348346479,0.383437182621326,0.119,0.117,1,"DENND6A","migrating","identity+mature",0.00199999999999999,NA,NA,NA,NA
0.831072617493243,0.308803656634108,0.136,0.13,1,"FAM98C","migrating","identity+mature",0.006,NA,NA,NA,NA
